GEOID,TempChg,PrepChg,PrepExt,ColdExt,HeatExt,DryChg,ImpSurface,HouseDen,PopEst,HouseSLR,RoadSLR,Hazard(H),Expos(E),Vulner(V),Risk=HEV,HEV*100
29073,1.773985746,-0.009633416,75.2,43.5,31.1,-0.170356877,1.033445227,102.9565948,6329.666667,0,0,0.192620056,0.007269681,0.297490101,0.000416571,0.0416571
48477,1.537659017,0.238918783,80.8,26.4,43.8,-0.07522681,1.033113687,103.3529573,37103.33333,0,0,0.169350504,0.008228458,0.303457463,0.000422866,0.0422866
13161,1.455644599,-0.155176104,96.1,47.4,60.4,-0.152594797,1.031693752,106.2355134,7591.333333,0,0,0.254837667,0.007302895,0.310035879,0.000576993,0.0576993
12013,1.370762025,0.37656962,112.8,66.1,73.9,-0.106229034,1.031081746,91.96804052,8803.333333,0,0.002431385,0.352654432,0.008409786,0.318756718,0.000945352,0.0945352
54025,1.791854663,0.029071787,91.8,62.9,48.3,-0.093221667,1.028811754,110.1513941,5687,0,0,0.300789699,0.00723063,0.288986845,0.000628517,0.0628517
13235,1.450983983,0.490606838,142.1,44.1,56.8,-0.118348262,1.028791627,116.8121764,5254.333333,0,0,0.270340943,0.007229158,0.291478778,0.000569648,0.0569648
51063,1.669890714,0.028489116,81,53.8,39.7,-0.085090053,1.027968491,92.68535887,4470,0,0,0.235067349,0.007154887,0.31071477,0.000522585,0.0522585
01111,1.616994152,0.222207084,98.6,45.1,57.1,-0.095005847,1.027622731,104.0654986,9296.333333,0,0,0.269736761,0.007323898,0.307502928,0.00060748,0.060748
29003,1.811387615,0.580100188,94.5,51.4,33.6,-0.207447895,1.026103057,105.9066705,8727.666667,0,0,0.249420565,0.007298974,0.29208678,0.000531748,0.0531748
27153,1.890502453,-0.960079752,47.9,59.8,30.8,-0.340575859,1.02609308,94.44071918,15029.33333,0,0,0.20721506,0.00747461,0.333859558,0.000517099,0.0517099
17001,1.845533444,2.074612351,387,48.8,28.8,0.148759159,1.026089246,119.9699776,53123.66667,0,0,0.424737442,0.00871004,0.298410686,0.001103964,0.1103964
17165,1.684559772,-0.097111299,81.6,43.8,34,-0.152240483,1.025766937,123.7131217,9478,0,0,0.191100739,0.007352594,0.287120251,0.000403429,0.0403429
55005,1.843070717,-0.553684729,49.9,59.6,29.5,-0.294104683,1.024542078,78.1243129,38558.33333,0,0,0.211358362,0.008168307,0.32376326,0.000558958,0.0558958
21001,1.841710189,1.868164311,159.8,42,39.5,0.091990754,1.024386836,93.22044954,5373.666667,0,0,0.313016126,0.007159221,0.326519456,0.000731714,0.0731714
18133,1.785264924,0.373669353,101.7,47.6,32,-0.104948807,1.023700939,93.64768201,27948.66667,0,0,0.227779732,0.007859741,0.307019331,0.000549654,0.0549654
45039,1.6246692,0.267933952,119.9,42,48.5,-0.087718245,1.02352001,89.9468523,14283.33333,0,0,0.24576258,0.00742527,0.290579498,0.000530265,0.0530265
19115,1.78525012,-0.111352959,73.3,53.2,28.2,-0.243657918,1.023105399,104.6872712,5027,0,0,0.205925672,0.007160465,0.282584078,0.000416677,0.0416677
12003,1.268558711,2.016380908,212,57.4,71.1,0.067351056,1.022535149,115.2176801,22089,0,2.67E-06,0.400290849,0.007709413,0.307386404,0.000948597,0.0948597
51011,1.679359297,-0.285849617,88,61.8,36.3,-0.099410342,1.02198725,93.63804615,3513.666667,0,0,0.238930304,0.007085293,0.292790519,0.000495663,0.0495663
18021,1.746529482,0.33784624,106.8,49.7,32,-0.113084839,1.021901729,107.8816577,12049.66667,0,0,0.229008024,0.007377108,0.298616267,0.000504487,0.0504487
19027,1.924659366,0.123248414,85.8,55.8,41.5,-0.258535121,1.02171679,116.2532439,8013,0,0,0.279224625,0.00726515,0.287152896,0.000582521,0.0582521
54085,1.980337404,0.08021133,113,66.1,36.3,-0.102989623,1.020672934,91.02669901,3614.333333,0,0,0.303274643,0.007074546,0.286782977,0.000615302,0.0615302
13155,1.707997528,0.090431142,103.1,31.3,59.5,-0.150796081,1.020152171,97.88542599,5061.666667,0,0,0.24998878,0.007128633,0.313327132,0.000558373,0.0558373
47061,2.077305511,0.855221309,102.5,35.6,49.1,-0.084981507,1.0200992,120.0583395,4646.333333,0,0,0.295027168,0.007155818,0.314759948,0.000664509,0.0664509
42105,2.278735571,-0.214273785,58.4,51.6,43.5,-0.131807689,1.019548815,126.6834644,4797.666667,0,0,0.29565558,0.007168828,0.290150461,0.000614975,0.0614975
39161,1.780535517,0.126554896,87.7,65.2,28.1,-0.13992152,1.019389259,97.38287354,6224,0,0,0.247647101,0.007158695,0.293563418,0.000520438,0.0520438
21119,1.981243299,-0.118662612,83.9,62.7,50.6,-0.149946402,1.019137997,93.81823912,4433.333333,0,0,0.321471277,0.007094558,0.295207926,0.00067328,0.067328
51057,1.790980405,1.812536666,196.2,52.8,40.4,0.213297549,1.01837322,89.2985246,5338,0.000511281,1.07E-05,0.349922108,0.007345246,0.283774058,0.000729374,0.0729374
17081,1.567065601,0.540088293,123.9,48.9,32.1,-0.103040603,1.017978035,102.5873565,27891,0,0,0.218974223,0.007834577,0.298348537,0.000511838,0.0511838
27027,1.707133627,0.121646119,86.3,75.3,31.5,-0.269601649,1.017898658,122.4548181,55557.33333,0,0,0.274582386,0.008733711,0.305844761,0.000733453,0.0733453
45029,1.396774406,0.392975427,133.2,50.9,59.6,-0.14083467,1.016463299,91.31757111,36461.66667,0.006037048,0.000125715,0.282927241,0.010857518,0.294773656,0.000905512,0.0905512
13005,1.751958578,0.083660337,113.9,28,61.3,-0.141062663,1.016294721,99.71029751,5006,0,0,0.255180929,0.007103471,0.30980402,0.000561573,0.0561573
21033,1.629797324,0.085006891,94,41.9,34.2,-0.129612616,1.015466281,97.55326376,4132.666667,0,0,0.190045592,0.007066529,0.299555597,0.000402292,0.0402292
28107,1.343475862,1.271986912,212.3,35.3,41.4,-0.043099881,1.015286984,104.3418237,34525.66667,0,0,0.240050666,0.008026163,0.30780937,0.000593052,0.0593052
18119,1.789601664,0.590143548,110,49.4,32.6,-0.08017268,1.0148522,85.48837307,15619.66667,0,0,0.24429964,0.007398699,0.308565977,0.000557733,0.0557733
48401,1.335627892,0.113341072,71.8,41.7,41.1,-0.107377347,1.014078029,94.77905997,38354.33333,0,0,0.170132962,0.008119785,0.303936584,0.000419871,0.0419871
41057,1.984551178,4.344536407,186.6,107.7,55,-0.205806095,1.013951412,144.175268,10671,0.000917684,1.07E-05,0.613990134,0.007765031,0.295987778,0.001411167,0.1411167
26057,1.910952056,0.229825855,87.8,66.7,23.7,-0.155941961,1.013614193,89.39801075,23963.66667,0,0,0.257440627,0.007657646,0.319293359,0.000629451,0.0629451
41011,2.034169557,4.257800355,506.2,103.2,69.6,-0.160659371,1.01327026,127.8052742,33442.66667,0.001612501,4.81E-05,0.813861027,0.008772133,0.312996281,0.002234573,0.2234573
39069,1.745059439,-0.051817498,94.2,65.3,24.9,-0.182500168,1.012771607,86.89077049,12650.33333,0,0,0.230236863,0.007294165,0.29542266,0.000496129,0.0496129
18159,1.915500272,0.148731963,92.7,55.2,28.7,-0.136716305,1.009972703,101.1186677,4175.333333,0,0,0.241762636,0.007036268,0.280691156,0.000477486,0.0477486
20005,1.838501806,0.65552629,121.2,50.7,33.9,-0.21582468,1.00992284,118.2288115,6627.666667,0,0,0.263738131,0.007143715,0.291518296,0.000549241,0.0549241
21069,1.989094119,-0.042444256,87.1,49,29.7,-0.148537967,1.009488796,92.02501315,4636.333333,0,0,0.229598183,0.007030681,0.296757855,0.000479036,0.0479036
19189,1.883115893,0.110474512,79.4,62,33.9,-0.281031935,1.009422178,112.2022343,4871.666667,0,0,0.265231626,0.007074431,0.285812363,0.000536288,0.0536288
27057,1.708137232,-0.329762728,59.1,55.4,32.4,-0.302006038,1.008551916,98.18250622,13937,0,0,0.202966948,0.007325679,0.291593021,0.000433561,0.0433561
17049,1.592698989,-0.495024189,51.2,52.1,31.7,-0.174449417,1.007871679,95.53925433,20797.33333,0,0,0.173839803,0.007530221,0.297673488,0.00038967,0.038967
29055,1.443678036,-0.847534383,42.3,54.2,34.4,-0.208884024,1.007740876,104.6597658,15631.33333,0,0,0.157451391,0.007384763,0.303120539,0.000352451,0.0352451
46035,1.644627384,0.127501556,85.1,65.3,37.9,-0.25877456,1.006536597,142.0837462,12423,0,0,0.261016344,0.007344668,0.255006998,0.000488868,0.0488868
21087,1.810526819,0.638112549,120.3,42.5,39.4,-0.098972545,1.00619093,94.52033536,3619,0,0,0.253351587,0.006980616,0.29443009,0.000520714,0.0520714
47139,1.59473897,2.442539186,227.8,45.2,50.4,0.184969922,1.006150445,189.8405498,4328.333333,0,0,0.370262139,0.00717664,0.297379714,0.000790209,0.0790209
27097,1.918171977,0.135269399,85.2,60.6,33,-0.265441426,1.003283843,96.00623288,24221.66667,0,0,0.266121928,0.007606112,0.333366933,0.000674786,0.0674786
21191,1.589976288,-0.17088602,76.4,61.6,30.2,-0.134945732,1.002876737,92.55669733,4950.666667,0,0,0.209787094,0.006995596,0.263419569,0.000386591,0.0386591
33007,2.007229285,-0.32254857,104.4,42.9,36.9,-0.156169626,1.002777768,153.2083545,13157.66667,0,0,0.233040431,0.007361847,0.278080691,0.000477077,0.0477077
20015,1.707542785,0.691695925,131.1,51.8,29.4,-0.224662353,1.002729609,145.4648823,74694.33333,0,0,0.242671575,0.009267738,0.296582978,0.00066702,0.066702
51083,1.738781305,0.076572752,120.7,58.9,37.8,-0.067930277,1.002608567,88.226948,16320.33333,0,0,0.264004329,0.007340637,0.300895491,0.000583123,0.0583123
19065,1.63766801,0.078232957,77.8,56.8,28.4,-0.252457616,1.002142289,102.8854776,6277.333333,0,0,0.206152414,0.007050775,0.311287168,0.000452467,0.0452467
29083,1.682167338,0.186869676,79.6,52.1,32.4,-0.203787477,1.002050186,111.4319073,11776,0,0,0.214946615,0.007237349,0.306455911,0.000476736,0.0476736
39031,1.862074243,0.145763934,112.9,66,28.2,-0.146479903,1.000866337,97.31519283,15310.66667,0,0,0.267930178,0.007313649,0.304145773,0.000595988,0.0595988
27017,1.706013162,0.250425177,81.8,56.4,33.2,-0.251477102,1.00073751,102.6515122,21024.33333,0,0,0.234841426,0.007500812,0.291415703,0.000513329,0.0513329
18049,1.781407905,0.870487725,215.2,60.2,29.8,-0.072974736,1.00041745,80.92397105,4911.333333,0,0,0.312291017,0.006956053,0.295464653,0.000641842,0.0641842
26011,1.663451983,-0.522544053,31.4,61.1,20.1,-0.203082486,1.000312187,96.57891784,6722.333333,0,0,0.162012382,0.007040443,0.301625885,0.000344046,0.0344046
45089,1.521934533,0.202708359,120.3,45.3,59.2,-0.130511239,0.999026633,92.98001603,22229,3.28E-05,2.67E-06,0.271765963,0.007524895,0.313210417,0.000640519,0.0640519
13091,1.538994208,-0.545723594,73.3,41.9,55.9,-0.191706082,0.998746138,98.13685362,10280,0,0,0.218967659,0.007143451,0.308019094,0.000481799,0.0481799
54093,2.246307898,0.022807008,120.5,48.8,52.9,-0.126298315,0.998612367,136.2036898,2869.666667,0,0,0.3395617,0.006980824,0.292315398,0.00069291,0.069291
20001,2.001358892,0.230829705,80.9,42.9,33.2,-0.210354118,0.997310594,123.3789161,4973,0,0,0.232279706,0.007013999,0.284211465,0.00046304,0.046304
18129,1.591087283,-0.538544931,41.3,45.3,33.3,-0.152758763,0.997157726,104.500065,12296.66667,0,0,0.157284134,0.007206993,0.280899281,0.000318412,0.0318412
19157,1.661011439,1.259266858,217,57.2,30.7,-0.167925448,0.996718138,106.9894954,8031.666667,0,0,0.313252922,0.007075395,0.284034239,0.00062953,0.062953
29135,2.082132628,1.218770286,168.3,43.5,33,-0.106883181,0.996653348,102.5694541,7997.666667,0,0,0.307114118,0.007065808,0.308198663,0.000668794,0.0668794
53025,1.989245408,0.196337639,83.8,79.3,33,-0.017919268,0.996296253,122.1013923,172617,0,0,0.329994984,0.012236292,0.452847504,0.00182856,0.182856
19031,1.759923641,-0.156182773,89.3,57.6,29.3,-0.295664828,0.996255447,100.652266,5476,0,0,0.22063769,0.006980851,0.27721163,0.000426972,0.0426972
29007,1.804387469,0.758943966,106.9,48.8,31.7,-0.127415557,0.993691124,112.8439755,11947,0,0,0.246237006,0.00718728,0.307613847,0.000544407,0.0544407
19191,1.956679606,-0.39592641,57.4,52.7,30.8,-0.286656419,0.992609558,91.82704327,10785,0,0,0.218082351,0.007105113,0.304482894,0.000471796,0.0471796
21011,1.950673635,0.011298593,87.5,49.4,33.9,-0.1467885,0.992051652,94.18665093,4103,0,0,0.240461698,0.006897029,0.317848637,0.000527143,0.0527143
13193,1.719939391,0.484428134,115,29.8,55.6,-0.110642833,0.991963244,95.03056351,4581,0,0,0.251998149,0.006912875,0.316836274,0.000551939,0.0551939
55017,1.907122176,1.209443156,176,65.8,30.4,-0.1205053,0.991469082,75.77373714,47641,0,0,0.345389263,0.008218034,0.331614728,0.000941262,0.0941262
55083,1.801981989,-0.943510149,39.6,62.6,32.1,-0.299330366,0.991374877,83.9059102,29387.33333,0,0,0.206601183,0.007662597,0.313587015,0.00049644,0.049644
13321,1.601612294,0.305008615,99.6,29.8,58.5,-0.158005663,0.989953445,95.39902602,15438.66667,0,0,0.236339587,0.007238441,0.312521335,0.00053464,0.053464
40087,1.634999525,0.208205033,80.1,44.8,32.1,-0.179922412,0.988540279,88.84911276,29752,0,0,0.191196514,0.007663346,0.307245509,0.000450178,0.0450178
46135,1.677430606,0.867058009,177.1,62.6,36.1,-0.205653438,0.987845516,105.5278959,14622.66667,0,0,0.317359594,0.007216861,0.278277368,0.00063735,0.063735
48199,1.243430827,0.198301956,68.4,51.9,56.6,-0.038306556,0.987788133,125.896755,44477.66667,0,0,0.232117436,0.008185366,0.273592122,0.000519816,0.0519816
48159,1.395730344,-0.17993239,110.4,38.1,36.8,-0.173100502,0.987228722,78.36803738,5673.666667,0,0,0.158421769,0.006883685,0.298472383,0.000325492,0.0325492
17203,1.89938344,0.15864944,86.3,54.1,27.6,-0.179164305,0.986137977,85.99233728,23609.33333,0,0,0.232268261,0.007449768,0.297424806,0.000514647,0.0514647
19037,1.798049487,0.051930759,77.2,57.9,30.6,-0.27476187,0.986075858,100.2924396,4770.333333,0,0,0.232743747,0.006887558,0.294440355,0.000471998,0.0471998
27091,1.90033131,-0.393217839,88.3,60.3,35.1,-0.377784482,0.985840725,95.89874851,8275.333333,0,0,0.251550503,0.006987279,0.284522244,0.000500092,0.0500092
53077,2.37648956,-1.625784499,13.7,98.8,35.5,-0.43293268,0.985573385,233.8204752,328028,0,0,0.342393389,0.01721595,0.664838109,0.003918973,0.3918973
21007,1.780209579,0.141983461,102.6,43.9,36.6,-0.129373944,0.985299028,107.0278558,4842,0,0,0.223789493,0.006896713,0.296294137,0.000457304,0.0457304
27065,1.791154158,-0.166008097,68.2,63.8,31,-0.27398349,0.985032533,87.44029731,10065.33333,0,0,0.23789835,0.007022078,0.284521811,0.000475305,0.0475305
40083,1.629227026,0.319222806,144.1,49.9,34.3,-0.233766669,0.98418114,100.8723879,37074.33333,0,0,0.234780185,0.007883585,0.300474571,0.000556151,0.0556151
26007,2.043364732,-1.186523659,25.6,63.4,31.1,-0.274243773,0.983800321,103.010988,12638.33333,0,0,0.221021047,0.007122277,0.290135572,0.000456724,0.0456724
19105,1.999031095,0.094826371,85.5,55.6,32.1,-0.24922275,0.983211188,103.9819148,6503,0,0,0.258414187,0.006928499,0.299711257,0.00053661,0.053661
13019,1.593614916,0.51278579,115.6,39.1,67,-0.114933611,0.983125652,92.7628742,10417.33333,0,0,0.295249673,0.007029561,0.306032708,0.000635163,0.0635163
54013,2.074621523,-2.142482385,54.5,61.4,46.4,-0.345195076,0.98312292,79.96126978,4270.666667,0,0,0.246604498,0.006814332,0.301080178,0.000505949,0.0505949
05059,1.5963124,1.441125197,182.8,43.1,39.6,0.042315117,0.982896972,110.8922015,23659.33333,0,0,0.278363022,0.007474343,0.305210358,0.000635015,0.0635015
21181,1.876290921,0.058188827,87,51.4,28.9,-0.134471211,0.982074061,102.7552215,4503.666667,0,0,0.223562628,0.006855976,0.306097763,0.000469168,0.0469168
47097,1.529727598,0.287820091,102.8,42.5,39.3,-0.126918293,0.981343953,134.2569183,18161,0,0,0.203977623,0.007334675,0.318155067,0.000475995,0.0475995
19041,1.831839442,0.012617907,73.6,57.3,37.7,-0.276334563,0.981154425,102.8126783,5617.666667,0,0,0.253649838,0.006884466,0.278584131,0.000486476,0.0486476
47101,1.825926758,0.338252907,92.2,40.2,48.7,-0.105491758,0.979726175,98.60702703,4145.333333,0,0,0.257879387,0.006820927,0.309875597,0.000545064,0.0545064
05015,1.775211152,0.214338571,79.5,43.9,33.2,-0.143875934,0.978428138,85.46285066,28438.66667,0,0,0.208140635,0.007546028,0.319352117,0.000501586,0.0501586
31019,1.775565596,0.798422218,162.5,63.1,38.6,-0.192826063,0.978185805,138.8509294,52199.33333,0,0,0.329084577,0.008383396,0.296071059,0.000816815,0.0816815
13191,1.356260137,0.603810698,124,60.6,63.5,-0.087123031,0.978133607,107.4153015,7283.666667,0.003093905,0.091068606,0.317583958,0.049500752,0.293241497,0.004609945,0.4609945
47047,1.475945383,0.346986966,105.3,40.1,40.2,-0.134880545,0.977844091,84.32295607,23928.33333,0,0,0.196962848,0.00739914,0.300403792,0.000437795,0.0437795
28101,1.47435786,0.409887317,90.6,44.2,54.4,-0.101539225,0.977644389,92.67154542,14970.33333,0,0,0.245870981,0.007133457,0.308444656,0.000540984,0.0540984
29039,1.611658383,0.709241834,117.1,49.2,32.6,-0.160581243,0.977376014,97.77256208,5649,0,0,0.228970296,0.006850025,0.311850687,0.000489123,0.0489123
37173,2.074988567,0.935686217,83.4,53.1,65.4,-0.086715235,0.977319324,257.2065581,3133.333333,0,0,0.383579593,0.007062441,0.297365395,0.000805565,0.0805565
29155,1.635267752,2.764898352,407.5,43.8,37.1,0.561723637,0.977123188,160.3576227,7243,0,0,0.444268421,0.00701237,0.290240117,0.000904207,0.0904207
13239,1.518995938,0.713870113,114.1,38.2,56.6,-0.11030146,0.975909871,71.31316805,2696.333333,0,0,0.259186498,0.006699364,0.29807894,0.00051758,0.051758
19097,2.030920429,0.050963896,80.4,55.3,27.2,-0.232807162,0.974885829,101.5167867,5050,0,0,0.243750374,0.006820899,0.29921677,0.000497477,0.0497477
54063,1.612177231,0.043747963,94.3,66.3,39.3,-0.088796417,0.974870322,86.01685192,4480.666667,0,0,0.263531269,0.006774703,0.316979654,0.000565918,0.0565918
21225,1.633707186,1.07013605,133.3,42,33.1,-0.01068218,0.973402175,134.0752575,4507.333333,0,0,0.232613698,0.006853163,0.280621481,0.00044735,0.044735
19129,1.896826891,-1.406277502,65.2,56.8,36.2,-0.397256354,0.973112782,104.5997349,7202.666667,0,0,0.209063584,0.006881411,0.272739061,0.000392377,0.0392377
27159,1.539163173,0.395911327,92,60.4,29.3,-0.243989507,0.972672156,101.7298075,5876.666667,0,0,0.223439589,0.006831731,0.295284969,0.000450746,0.0450746
41033,2.187249921,0.641381501,117.8,82.6,38.5,-0.413623993,0.972374249,246.9123482,60986.66667,0,0,0.393371433,0.008814757,0.318185739,0.001103301,0.1103301
39137,1.753181771,-0.339098122,70.4,65.1,25.1,-0.19978723,0.971921761,83.93791138,16172.33333,0,0,0.214450063,0.007115313,0.317022523,0.000483738,0.0483738
55001,1.739469894,-1.206116894,65,67.5,28.7,-0.423124064,0.971384076,77.66878229,12841,0,0,0.199261415,0.006996167,0.305695467,0.00042616,0.042616
39065,1.885145964,1.794770011,370.8,64.8,30.4,0.382101728,0.971298049,89.52870464,9470,0,0,0.457752146,0.006912042,0.322873866,0.001021574,0.1021574
21171,1.613943925,0.655713393,120.7,41.9,38.4,-0.081472458,0.970853684,89.76784392,4444,0,0,0.227141895,0.00675255,0.320108304,0.000490978,0.0490978
40047,1.511583647,1.647008131,323.2,51.6,30.6,0.00584975,0.970363412,148.5708884,44893.33333,0,0,0.348058266,0.008118895,0.271868352,0.000768259,0.0768259
01047,1.453048902,3.033990795,435.5,36.5,54.9,0.477658615,0.970337692,128.2101742,29391.66667,0,0,0.474978477,0.007597754,0.305074207,0.001100942,0.1100942
19023,1.930798354,-0.261177557,92,55.9,34.8,-0.334496824,0.969723996,98.60432809,5174.666667,0,0,0.249319022,0.006783662,0.293008555,0.000495564,0.0495564
51113,1.787414383,0.28246306,111.4,59,31.9,-0.047036913,0.968795021,98.04477445,3639.333333,0,0,0.255944055,0.006728282,0.295476506,0.000508829,0.0508829
28039,1.473507152,1.130848177,119.3,54.7,68.2,-0.096785257,0.968330144,93.68819988,17447,0,1.34E-05,0.342640183,0.00715404,0.305077548,0.000747825,0.0747825
51159,1.891740672,0.14773013,125.9,47.2,41,-0.078404195,0.968219646,83.21909502,5002.333333,9.83E-05,8.02E-06,0.265295093,0.006787823,0.291334764,0.000524629,0.0524629
29025,1.708626308,0.563361319,162.4,52.2,31.8,-0.26531771,0.967616715,104.0985174,5307,0,0,0.257241132,0.006783212,0.302993485,0.0005287,0.05287
13163,1.769105884,0.335122741,110.3,31,51.6,-0.091032496,0.966263853,97.3367155,6139,0,0,0.24268875,0.006787437,0.307751279,0.000506939,0.0506939
39047,1.917878645,-0.643011909,36.5,51.7,32.1,-0.173104621,0.966092091,93.51418888,5960.333333,0,0,0.201779664,0.006773685,0.286683159,0.000391836,0.0391836
18055,1.924597919,-0.696099832,32.3,47.5,34.5,-0.178914577,0.964737865,95.87681899,16224.33333,0,0,0.197246716,0.007088917,0.306536739,0.00042862,0.042862
46081,2.078713059,0.580013461,92.1,56.4,31.3,-0.132428298,0.964720593,161.7251698,11873.66667,0,0,0.290850642,0.007073343,0.274913548,0.000565576,0.0565576
39105,1.867141576,1.892802604,251.8,56.9,35.8,0.316928213,0.963609725,81.11107427,4799,0,0,0.392156028,0.006697561,0.319998185,0.000840472,0.0840472
21187,1.799486473,0.146316918,94,53.7,31.9,-0.108957195,0.96304901,82.67450912,4369.666667,0,0,0.234406287,0.00668313,0.294321529,0.000461075,0.0461075
55137,1.722961985,-1.031590987,31.4,65.2,28.6,-0.285997682,0.962773509,76.36694538,14460,0,0,0.189943259,0.006984583,0.312685796,0.000414832,0.0414832
48315,1.459496679,0.155775779,74.7,43.7,38.5,-0.097879513,0.961838045,78.31275388,5081.333333,0,0,0.183763583,0.006688969,0.291885541,0.000358782,0.0358782
39131,1.908578759,0.118849663,95.1,57.2,34.5,-0.123066927,0.959356423,89.25760469,14934.66667,0,0,0.263074048,0.006999245,0.301562095,0.000555272,0.0555272
40071,1.665365043,-0.476590199,57.1,49.5,29.5,-0.267309098,0.958908021,140.4375126,37977.33333,0,0,0.171065693,0.007808742,0.276755658,0.000369692,0.0369692
17127,1.742565474,0.962258865,140.7,44.5,37.2,-0.037731681,0.957934178,109.5289159,5000.333333,0,0,0.262414302,0.006716399,0.290555281,0.000512098,0.0512098
13093,1.807704216,0.512698031,163.9,28,59.3,-0.15331615,0.952854922,91.54141043,5003,0,0,0.285687749,0.006648381,0.312823224,0.000594164,0.0594164
22109,1.326467276,0.304261535,70.8,39.1,61.8,-0.105316008,0.950751533,359.1860398,133648,0.047673672,0.97952715,0.228328125,0.475600048,0.278750048,0.030270267,3.0270267
13299,1.585563169,0.044694581,95.1,42.3,67.7,-0.131861655,0.950695389,171.0536076,21362.33333,0,0,0.283997558,0.00728921,0.299405067,0.000619804,0.0619804
22101,1.210729823,0.38394669,95.9,55.7,60.8,-0.111202847,0.949800903,444.876193,43384.33333,0.055008587,0.757615798,0.264311978,0.375909562,0.264869421,0.026316737,2.6316737
51025,1.645801039,0.692469454,105.5,62.7,41.1,0.001474125,0.948956408,80.91201437,6345,0,0,0.286634563,0.006643796,0.298641977,0.000568716,0.0568716
55093,1.907697172,-0.01945162,83.5,61.4,31,-0.284730655,0.948488046,80.06024614,36259,0,0,0.254833935,0.007572516,0.313375525,0.000604731,0.0604731
21131,1.80474224,-0.200918516,76.2,63.8,47,-0.174460431,0.948374026,89.33973333,3581.333333,0,0,0.288606264,0.006568909,0.298200043,0.000565336,0.0565336
21229,1.700400094,0.288658656,89.7,50.8,37.1,-0.102104153,0.947844327,82.73671606,4388,0,0,0.234179465,0.006578344,0.30537221,0.00047043,0.047043
27005,1.701716727,-0.285117863,36.5,64.8,30.6,-0.25271721,0.947773489,91.01828347,24264.33333,0,0,0.215645062,0.007213265,0.299435211,0.000465773,0.0465773
51081,1.664534681,0.141519549,115.5,61.8,43.3,-0.081881331,0.947103514,87.66260555,5104,0,0,0.279442215,0.006604549,0.30133525,0.000556141,0.0556141
20133,1.826600468,0.800666382,180.9,45.1,31.7,-0.223202238,0.946970839,120.4144829,5332,0,0,0.266153164,0.006670588,0.29223392,0.000518832,0.0518832
28017,1.348013695,0.97827185,162.3,34.7,45.3,-0.084707452,0.946566281,105.5453103,10887.33333,0,0,0.221979405,0.006813978,0.310855996,0.000470189,0.0470189
22039,1.442176118,0.264645711,86.1,39.6,57.5,-0.069251903,0.946455454,99.26221395,30511.33333,0,0,0.233866514,0.007414135,0.315409515,0.000546894,0.0546894
47049,1.831604836,0.145415602,77.8,41.4,44.9,-0.167281609,0.944705269,93.20447034,4874.666667,0,0,0.240293968,0.006590882,0.304288768,0.000481917,0.0481917
18051,1.558112807,0.110055908,92.8,50.5,32.7,-0.113928211,0.94456633,114.1287963,15259.66667,0,0,0.199495988,0.006952236,0.288050984,0.00039951,0.039951
28065,1.485599531,0.725691381,117.9,47.9,59,-0.091796974,0.943246067,84.05747561,5452.333333,0,0,0.287957431,0.006582074,0.305671187,0.000579356,0.0579356
19131,2.046582412,-0.082378856,67.4,54.3,32.4,-0.273499157,0.942688696,97.36074645,5051.666667,0,0,0.24993098,0.006590012,0.294442983,0.000484962,0.0484962
47027,1.526342692,-0.13048705,53.8,47.6,43.5,-0.146507976,0.941811609,89.73422522,3781.666667,0,0,0.201165959,0.00653036,0.310807401,0.000408303,0.0408303
21075,1.646226228,1.227422827,173.1,45,38.9,0.003280391,0.941687989,142.2500673,5238.333333,0,0,0.277661809,0.006670917,0.295349724,0.000547064,0.0547064
18013,1.859611564,0.408251954,118.9,50.4,32.2,-0.097131475,0.94165366,113.7830709,4185,0,0,0.250543454,0.006585793,0.268289858,0.000442686,0.0442686
19091,1.882987059,0.004716911,85.3,54.7,32.4,-0.281273048,0.940172953,98.3173514,4886,0,0,0.240649557,0.006569138,0.276967194,0.000437846,0.0437846
26063,2.088114908,0.09395224,82.6,67.4,25.7,-0.158398868,0.939368634,78.85551911,14835.66667,0,0,0.278853453,0.006838498,0.31089056,0.000592849,0.0592849
40123,1.339560448,2.643639541,467.5,42,28.7,0.582229132,0.939255045,96.18448525,24851,0,0,0.438600213,0.007181921,0.297991728,0.000938672,0.0938672
48277,1.481700474,0.268604226,81.1,38,33.2,-0.126973348,0.939122696,100.3377293,50133.33333,0,0,0.161618376,0.007977577,0.318529575,0.000410688,0.0410688
27143,1.952978113,0.355453962,92.7,65.4,34.8,-0.237522982,0.938905473,85.45757777,6207.333333,0,0,0.297603816,0.006578084,0.305070627,0.000597225,0.0597225
19145,1.815482899,0.486398328,104.8,51.9,33.8,-0.232253435,0.938346189,109.8305881,4859.666667,0,0,0.252743179,0.006576682,0.289117794,0.000480575,0.0480575
18031,1.988283255,0.045138307,73,51.5,35.3,-0.127425582,0.937631933,84.28401882,5344.333333,0,0,0.250689121,0.006540174,0.294338652,0.000482583,0.0482583
18015,1.856219123,-0.258170869,66.9,57.6,29.1,-0.180284498,0.936970917,73.86674002,4688.333333,0,0,0.221190465,0.006496082,0.292984248,0.000420981,0.0420981
28079,1.513301614,0.091827807,87.4,47.2,57.3,-0.117610976,0.936875471,79.45467024,16048.66667,0,0,0.256253099,0.006860152,0.321299915,0.000564824,0.0564824
